weight,day,age_group,true_Rj,Rj_med,Rj_lo,Rj_hi,true_dR,dR_med,dR_lo,dR_hi,obs
Poisson,33,18-44,0.83747,0.272022789284938,0.272022789284938,0.272022789284938,63486.547941,43868.853831776534,43868.853831776534,43868.853831776534,73909
Poisson,33,45-64,0.728206,0.3007570249708987,0.3007570249708987,0.3007570249708987,18125.790738,16993.190981511376,16993.190981511376,16993.190981511376,26242
Poisson,33,65+,0.592053,0.23945646765177167,0.23945646765177167,0.23945646765177167,3291.053781,2676.461352909806,2676.461352909806,2676.461352909806,4376
Poisson,34,0-5,1.462781,1.0606372865410336,1.0606372865410336,1.0606372865410336,23552.833856,10637.97904975916,10637.97904975916,10637.97904975916,18529
Poisson,34,6-11,1.887639,0.7018566280104863,0.7018566280104863,0.7018566280104863,101658.549787,63548.839492763625,63548.839492763625,63548.839492763625,99695
Poisson,34,12-17,1.660977,1.3522456872424475,1.3522456872424475,1.3522456872424475,25476.681038,31114.71282057163,31114.71282057163,31114.71282057163,30831
Poisson,34,18-44,0.83183,0.3963675893903927,0.3963675893903927,0.3963675893903927,73208.929413,33086.03853221703,33086.03853221703,33086.03853221703,80671
Poisson,34,45-64,0.727549,0.3995936185556926,0.3995936185556926,0.3995936185556926,21206.87399,14664.920757208107,14664.920757208107,14664.920757208107,26422
Poisson,34,65+,0.592035,0.3948284175161665,0.3948284175161665,0.3948284175161665,3838.331698,2871.3602175898086,2871.3602175898086,2871.3602175898086,3314
Poisson,35,0-5,1.442463,1.9600887696344456,1.9600887696344456,1.9600887696344456,26645.268355,12792.622847528575,12792.622847528575,12792.622847528575,29957
Poisson,35,6-11,1.809602,1.1783922128388102,1.1783922128388102,1.1783922128388102,106304.720836,49614.66447006201,49614.66447006201,49614.66447006201,103880
Poisson,35,12-17,1.646053,1.149820409317814,1.149820409317814,1.149820409317814,29320.616863,35734.13762003207,35734.13762003207,35734.13762003207,23315
Poisson,35,18-44,0.825488,0.656016054009114,0.656016054009114,0.656016054009114,83465.594545,26137.997345151147,26137.997345151147,26137.997345151147,90481
Poisson,35,45-64,0.726377,0.6280016350088449,0.6280016350088449,0.6280016350088449,24569.961263,14425.102359041077,14425.102359041077,14425.102359041077,22938
Poisson,35,65+,0.591703,0.6797801620426785,0.6797801620426785,0.6797801620426785,4432.23845,3486.003007783227,3486.003007783227,3486.003007783227,3464
Poisson,36,0-5,1.420138,3.4450476029007615,3.4450476029007615,3.4450476029007615,29759.863711,19019.07671247638,19019.07671247638,19019.07671247638,25023
Poisson,36,6-11,1.732447,2.205813634783649,2.205813634783649,2.205813634783649,109046.030685,42516.15224891179,42516.15224891179,42516.15224891179,146577
Poisson,36,12-17,1.628921,2.0828542743312206,2.0828542743312206,2.0828542743312206,33373.156777,36873.38798278599,36873.38798278599,36873.38798278599,51590
Poisson,36,18-44,0.818595,1.183141973392132,1.183141973392132,1.183141973392132,94026.494436,23534.61424416059,23534.61424416059,23534.61424416059,109589
Poisson,36,45-64,0.724752,1.1217279364719825,1.1217279364719825,1.1217279364719825,28172.341504,17649.253400575806,17649.253400575806,17649.253400575806,26699
Poisson,36,65+,0.591115,1.0434223842035597,1.0434223842035597,1.0434223842035597,5064.458606,4603.221396874716,4603.221396874716,4603.221396874716,4956
Poisson,37,0-5,1.396133,2.3774260118178434,2.3774260118178434,2.3774260118178434,32794.956334,30229.925998083578,30229.925998083578,30229.925998083578,24962
Poisson,37,6-11,1.657761,3.093586312749449,3.093586312749449,3.093586312749449,109727.494748,43965.87202776829,43965.87202776829,43965.87202776829,97160
Poisson,37,12-17,1.609753,1.6976705450036034,1.6976705450036034,1.6976705450036034,37544.855439,38034.22150224357,38034.22150224357,38034.22150224357,35264
Poisson,37,18-44,0.811312,1.2444319295326305,1.2444319295326305,1.2444319295326305,104621.660832,27093.90307950368,27093.90307950368,27093.90307950368,109085
Poisson,37,45-64,0.722744,1.1085159002665779,1.1085159002665779,1.1085159002665779,31955.558439,24660.653141584276,24660.653141584276,24660.653141584276,23835
Poisson,37,65+,0.590333,0.9561983456071161,0.9561983456071161,0.9561983456071161,5724.101281,5715.949263889201,5715.949263889201,5715.949263889201,5380
Poisson,38,0-5,1.370818,3.1932877567505153,3.1932877567505153,3.1932877567505153,35642.80832,40415.22515766637,40415.22515766637,40415.22515766637,41306
Poisson,38,6-11,1.586842,4.825050234182814,4.825050234182814,4.825050234182814,108353.242562,59633.003890568856,59633.003890568856,59633.003890568856,130937
Poisson,38,12-17,1.588767,2.3171477890689682,2.3171477890689682,2.3171477890689682,41728.814362,37011.7229900877,37011.7229900877,37011.7229900877,35446
Poisson,38,18-44,0.803791,1.9036980084377149,1.9036980084377149,1.9036980084377149,114960.356943,43324.86443518801,43324.86443518801,43324.86443518801,114549
Poisson,38,45-64,0.720427,1.6419005734626855,1.6419005734626855,1.6419005734626855,35848.07833,33192.05056753298,33192.05056753298,33192.05056753298,44961
Poisson,38,65+,0.589417,1.3114865799489661,1.3114865799489661,1.3114865799489661,6398.302853,6463.239142726932,6463.239142726932,6463.239142726932,5413
Poisson,39,0-5,1.344588,3.4465366901385828,3.4465366901385828,3.4465366901385828,38198.327169,50696.678845319664,50696.678845319664,50696.678845319664,47558
Poisson,39,6-11,1.520628,5.611279493264052,5.611279493264052,5.611279493264052,105080.431697,105632.60061832471,105632.60061832471,105632.60061832471,113404
Poisson,39,12-17,1.566216,2.7661958766637307,2.7661958766637307,2.7661958766637307,45806.601451,35458.131475590344,35458.131475590344,35458.131475590344,47960
